battle_id,start_date,end_date,monthonly,location,state,battle_name
1358,1864-1-13,1864-1-13,False,"Mossy Creek, Tenn.",TN,"Cavalry, commanded by Colonel Cook."
1359,1864-1-14,1864-1-14,False,"Middleton, Tenn.",TN,36th Iowa Volunteers.
1360,1864-1-14,1864-1-14,False,"Bealton, Va.",VA,One company 9th Massachusetts Volunteers.
1361,1864-1-14,1864-1-14,False,"Terrisville, Cosby Creek, Tenn.",TN,Detachments of the 15th Pennsylvania and 10th Ohio Cavalry.
1362,1864-1-16,1864-1-18,False,"Grand Gulf, Miss.",MS,Cavalry and Infantry of the Mississippi Marine Brigade.
1363,1864-1-16,1864-1-17,False,"Dandridge, Tenn.",TN,"Cavalry Division, Army of the Ohio, and Infantry, 4th Corps."
1364,1864-1-17,1864-1-17,False,"Lewisburg, Ark.",AR,Detachment of 2d Arkansas Cavalry.
1365,1864-1-19,1864-1-19,False,"Branchville (or Ivy Ford, near Fine Bluff), Ark.",AR,5th Kansas Cavalry.
1366,1864-1-20,1864-1-20,False,"Island No. 76, Miss.",MS,"Battery E, 2d Colored Light Artillery."
1367,1864-1-20,1864-1-20,False,"Tracy Oity, Tenn.",TN,Detachment of the 20th Connecticut Volunteers.
1368,1864-1-1,1864-1-31,True,"Near Dalton, Ga.",GA,28th Kentucky Mounted Infantry and 4th Michigan Cavalry.
1369,1864-1-22,1864-1-22,False,"Armstrong Ferry, Tenn.",TN,Troops not specified.
1370,1864-1-23,1864-1-23,False,"Rolling Prairie, Ark.",AR,11th Missouri Cavalry.
1371,1864-1-24,1864-1-24,False,"Baker Springs, Caddo Gap, Ark.",AR,2d and 6th Kansas Cavalry.
1372,1864-1-24,1864-1-24,False,"Tazewell, Tenn.",TN,"34th Kentucky, 116th and 118th Indiana Volunteers, 11th Tennessee Cavalry, and 11th Michigan Battery. "
1373,1864-1-25,1864-1-25,False,"Athens, Ala. ",AL,Troops not stated.
1374,1864-1-26,1864-1-26,False,"Florence, Ala.",AL,"Troops commanded by Colonel A. O. Miller, 72d Indiana Volunteers."
1375,1864-1-27,1864-1-27,False,"Cameron, Va.",VA,Train on the Orange and Alexandria Railroad.
1376,1864-1-27,1864-1-27,False,"Fair Gardens (or French Broad and Kelly's Ford, near Seviersville), Tenn.",TN,"Cavalry Division, Army of the Ohio."
1377,1864-1-27,1864-1-27,False,"Scott's Mills Road, near Knoxville. Tenn.",TN,13th Kentucky and 23d Michigan Volunteers.
1378,1864-1-28,1864-1-28,False,"Tunnell Hill, Ga.",GA,"Part of 14th Corps, Army of the Cumberland."
1379,1864-1-28,1864-1-28,False,Oregon Mountains.,OR,1st California Cavalry.
1380,1864-1-29,1864-1-29,False,"Medley, near Williamsport, W. Va.",WV,"23d Illinois, 2d Maryland Potomac Home Brigade, 1st and 14th West Virginia Volunteers, and 4th West Virginia and Ringgold's (Pa.) Cavalry."
1381,1864-1-29,1864-1-29,False,"Cumberland Gap, Tenn.",TN,Troops not stated.
1382,1864-1-1,1864-1-31,True,Canyon de Chelly.,NM,Troops commanded by Colonel Kit Carson ; fight with Indians.
1383,1864-2-1,1864-2-29,True,"Bachelor Creek, Newport Barracks, and Newbern, N.C.",NC,"132d New York, 9th Vermont, 17th Massachusetts, and 2d North Carolina Volunteers, 12th New York Cavalry, and 3d New York Artillery."
1384,1864-2-1,1864-2-29,True,"Smithfield, Va.",VA,"Detachments of the 3d Pennsylvania Artillery, 20th New York Cavalry, 99th New York and 21st Connecticut Volunteers, and a detachment of Seamen from the U. S. Steamer Minnesota, on the Gunboat Smith Briggs."
1385,1864-2-1,1864-2-29,True,"Waldron, Ark.",AR,2d Kansas Cavalry.
1386,1864-2-1,1864-2-29,True,"New Creek Valley, W. Va.",WV,One company of Infantry.
1387,1864-2-1,1864-2-29,True,"Expedition up the Yazoo, Miss.",MS," 11th Illinois, 47th U. S. Colored Troops (8th Louisiana), 3d U. S. Colored Cavalry (1st Mississippi), and a portion of  Rear-Admiral Porter's Fleet. "
1388,1864-2-3,1864-2-3,False,"Lebanon, Ala.",AL,Detachment from the Army of the Cumberland.
1389,1864-2-3,1864-2-3,False,"Liverpool Heights, Miss.",MS,11th Illinois Volunteers and 4?th U. S. Colored Troops (8th Louisiana).
1390,1864-2-3,1864-2-3,False,"Patterson Creek, W. Va.",WV,Troops not given.
1391,1864-2-3,1864-2-3,False,"Springfield, W. Va.",WV,"Cavalry, commanded by Lieut.-Colonel Thompson."
1392,1864-2-3,1864-2-5,False,"Expedition from Vicksburg to Meridian, Miss.",MS,"Veatch's and A . J. Smith's Divisions, 16th Corps; Leggett's and Crocker's Divisions, 17th Corps, with 5th and 11th  Illinois, 4th Iowa, 10th Missouri, and Foster's Ohio Battalion of Cavalry. "
1393,1864-2-4,1864-2-4,False,"Rolling Prairie, Mo.",MO,8th Missouri Militia Cavalry.
1394,1864-2-4,1864-2-4,False,"Hot Springs, Ark.",AR,3d Missouri Cavalry.
1395,1864-2-4,1864-2-4,False,"Champion Trill. Baker's Creek, Raymond, and Bolton Depot, Miss.",MS,"10th Missouri, 4th Iowa, 5th and 11th Illinois, and Foster's Battalion Ohio Cavalry, and a portion of the 17th Corps; part of expedition to Meridian, Miss.; also designated Big Black River."
1396,1864-2-4,1864-2-4,False,"Moorefield, W. Va.",WV,"Portion of the troops of the Department of West Virginia, commanded by Colonel J. A. Mulligan, 23d Illinois Volunteers."
1397,1864-2-6,1864-2-6,False,"Clinton and Jackson, Miss.",MS,Cavalry and a portion of the 17th Corps; expedition to Meridian.
1398,1864-2-5,1864-2-5,False,"Quallatown (or Deep Creek), N. C.",NC,Detachment of the 14th Illinois Cavalry.
1399,1864-2-6,1864-2-6,False,"Cape Girarilean, Mo.",MO,2d Missouri Militia Cavalry.
1400,1864-2-5,1864-2-5,False,"Wyatt's, Miss.",MS,114th Illinois Volunteers.
1401,1864-2-8,1864-2-8,False,"Bolivar, Tenn.",TN,Detachment of the 7th Indiana Cavalry.
1402,1864-2-6,1864-2-6,False,"Morton's Ford, Va.",VA,"Reconnoissance by a part of the 2d Corps, Army of the Potomac."
1403,1864-2-7,1864-2-7,False,"Bamett's Ford, Va.",VA,"1st Cavalry Division, Army of the Potomac."
1404,1864-2-7,1864-2-7,False,"Vidalia, La.",LA,"6th U. S. Colored Heavy Artillery, 9d Mississippi, 64th U. S. Colored Troops, 7th Louisiana, and 30th Missouri Volunteers."
1405,1864-2-8,1864-2-8,False,"Morton, Miss.",MS,Cavalry of Maj.-General Sherman's forces ; expedition to Meridian.
1406,1864-2-8,1864-2-8,False,"Donaldsonville, La.",LA,4th Wisconsin Cavalry.
1407,1864-2-9,1864-2-9,False,"Near Point Washington, Fla,",FL,Detachment of the 7th Vermont Volunteers.
1408,1864-2-9,1864-2-9,False,"Morgan's Mills, Spring River, White Co., Ark.",AR,"Detachment of the 11th Missouri and 1st Nebraska Cavalry, and 4th Arkansas Infantry."
1409,1864-2-9,1864-2-10,False,"Barber's Place, South Fork, St. Mary's River, Fla.",FL,40th Massachusetts Mounted Volunteers and Independent Battalion Massachusetts Cavalry.
1410,1864-2-10,1864-2-25,False,"Smith's Raids from Germantown, Tenn.",TN,"^th Missouri, 2d New Jersey, 7th Indiana. 19th Pennsylvania, 2d Iowa, 2d, 3d, 6th, 7th, and 9th Illinois, 3d Tennessee, 4th U. S., and 5th Kentucky Cavalry, 72d Indiana Mounted Infantry and other regiments composing Smith's and Grierson's Divisions of Cavalry ; co-operation with Sherman's expedition to Meridian."
1411,1864-2-12,1864-2-12,False,"Rock House, Wayne Co., W. VA.",WV,14th Kentucky Infantry.
1412,1864-2-12,1864-2-12,False,"Caddo Gap and Scott's Farm, Ark.",AR,2d Kansas Cavalry.
1413,1864-2-12,1864-2-12,False,"Lake City, Fla.",FL,40th Massachusetts Volunteers and Independent Battalion Massachusetts Cavalry.
1414,1864-2-12,1864-2-12,False,"Decatur, Miss,",MS,"One regiment of the 16th Corps, guarding a wagon train; expedition to Meridian."
1415,1864-2-12,1864-2-12,False,"Chunky Station, Miss.",MS,"20th, 29th, 31st, 45th, and 124th Illinois Volunteers, 17th Corps; expedition to Meridian."
1416,1864-2-13,1864-2-13,False,"Vicksburg, Miss.",MS,52d U. S. Colored Troops and 2d Mississippi.
1417,1864-2-13,1864-2-13,False,"Tunnell Hill, Miss.",MS,Cavalry advance of General Sherman's forces; expedition to Meridian.
1418,1864-2-14,1864-2-14,False,"Ross Landing, Grand Lake, Ark.",AR,51st U. S. Colored Troops and 1st Mississippi.
1419,1864-2-14,1864-2-14,False,"Meridian, Miss.",MS,Occupation by Maj.-General Sherman's forces; expedition to Meridian.
1420,1864-2-14,1864-2-14,False,"Gainesville, Fla.",FL,40th Massachusetts Volunteers.
1421,1864-2-14,1864-2-14,False,"Brentsville, Va.",VA,13th Pennsylvania Cavalry.
1422,1864-2-14,1864-2-15,False,Waterproof La.,LA,"49th U. S. Colored Troops, 11th Louisiana, and Gunboat Forest Rose."
1423,1864-2-16,1864-2-16,False,"Lauderdale Springs, Miss.",MS,32d Wisconsin Volunteers and an Indiana regiment; expedition to Meridian.
1424,1864-2-17,1864-2-17,False,"Marion, Miss.",MS,Portion of the 17th Corps; expedition to Meridian.
1425,1864-2-17,1864-2-17,False,Loss of the Housatonic.,SC,"Charleston Harbor, S. C."
1426,1864-2-19,1864-2-19,False,"Grosse Tete Bayou, La.",LA,4th Wisconsin Cavalry.
1427,1864-2-19,1864-2-19,False,"Wangh's Farm, near Batesville, Independence Co., Ark.",AR,11th Missouri Cavalry and 4th Arkansas Infantry.
1428,1864-2-20,1864-2-20,False,"Hoist on River, Tenn.",TN, 4th Tennessee Volunteers.
1429,1864-2-20,1864-2-20,False,"Olustee (also Ocean Pond and Silver Lake}, Fla.",FL,"47th, 48th, and 115th New York, 7th Connecticut, 7th New Hampshire, and 40th Massachusetts Volunteer?, 1st Massachusetts Cavalry. 54th Massachusetts Colored Troops, 1st North Carolina Colored Troops, 8th U. S. Colored Troops, 1st and 3d U.S. Artillery, and 2d Rhode Island Artillery. "
1430,1864-2-20,1864-2-20,False,"Prairie Station, Miss.",MS,Smith's raid in Mississippi.
1431,1864-2-1,1864-2-29,True,"West Point, Miss.",MS,Smith's raid in Mississippi.
1432,1864-2-22,1864-2-22,False,"Powell's River Bridge, Tenn.",TN,Two companies of the 34th Kentucky Infantry.
1433,1864-2-22,1864-2-22,False,"Cumberland Gap, Tenn.",TN,One company of the 91st Indiana Volunteers.
1434,1864-2-22,1864-2-22,False,"Mulberry Gap (or Wyerraan's Mills), Tenn.",TN,9th Tennessee Cavalry.
1435,1864-2-22,1864-2-22,False,"Ocalona and Mount Ivy (or Ivy Kills), Miss.",MS,Brig.-General W. S. Smith's and B. F. Grierson's Cavalry Division.
1436,1864-2-22,1864-2-22,False,"Drainsville, Va.",VA,Detachment of 2d Massachusetts Cavalry.
1437,1864-2-22,1864-2-22,False,"Luna Landing, Ark.",AR,1st Mississippi Marine Brigade (Missouri Volunteers).
1438,1864-2-22,1864-2-22,False,"Willmarsh Island, S.C.",SC,85th Pennsylvania and 4th New Hampshire Volunteers.
1439,1864-2-22,1864-2-22,False,"Johnson's Mills, White Co., Tenn.",TN,Detachment of the 5th Tennessee Cavalry; prisoners killed by Champ Ferguson's Guerrillas.
1440,1864-2-23,1864-2-23,False,"Calfkiller Creek, Tenn.",TN,5th Tennessee Cavalry.
1441,1864-2-25,1864-2-27,False,"Buzzard Roost and Tunnell Hill, Rocky Face Ridge, Ga.",GA,"4th and 14th Corps and Cavalry Corps, Army of the Cumberland."
1442,1864-2-27,1864-2-28,False,"Near Canton, Miss.",MS,"Foraging detachments, one of the 3d Iowa and another of the 32d Iowa Volunteers."
1443,1864-2-28,1864-2-4,False,"Kilpatrick's Raid from Stevensburg to Richmond, Va.",VA,"Division of Cavalry, Army of the Potomac."
1444,1864-2-28,1864-2-28,False,"Dukedom, Ky.",KY,7th Tennessee Cavalry.
1445,1864-2-28,1864-2-28,False,"Near Yazoo City, Miss.",MS,3d U. S. Colored Cavalry and 1st Mississippi.
1446,1864-2-29,1864-2-29,False,"Newborn, N. C",NC,Troops not given.
1447,1864-2-1,1864-2-29,True,"Taylorsville, South Anna River, Va.",VA,8th New York Cavalry ; Kilpatrick's raid.
1448,1864-3-1,1864-3-31,True,"Stanardsville and Burton's Ford, Rapidan, Va.",VA,"1st, 2d, 5th, and 6th U. S., 6th Pennsylvania, 1st New York, and 1st New Jersey Cavalry."
1449,1864-3-1,1864-3-31,True,"Brook's Turnpike, Richmond Fortifications, Va.",VA,"Cavalry, Army of the Potomac; Kilpatrick's raid."
1450,1864-3-1,1864-3-31,True,"Atlee's, Bidnell's Cross Roads, Va.",VA,"Cavalry, Army of the Potomac; Kilpatrick's raid."
1451,1864-3-2,1864-3-2,False,"Near Walkertown, Va.",VA,2d New York Cavalry ; Kilpatrick's raid.
1452,1864-3-2,1864-3-2,False,"Harrisonburg, La.",LA,"Mississippi Squadron, Bear-Admiral Porter."
1453,1864-3-3,1864-3-3,False,"Tnnstall Station, Va.",VA,7th Michigan and 1st Vermont Cavalry; Kilpatrick's raid.
1454,1864-3-4,1864-3-4,False,"Rodney, Miss.",MS,"Cavalry and Infantry, Mississippi Marine Brigade."
1455,1864-3-5,1864-3-5,False,"Panther Springs, Tenn.",TN,One company 3d Tennessee:
1456,1864-3-5,1864-3-5,False,"Yazoo City, Miss.",MS,"2d U. S. Colored Cavalry (1st Mississippi), 47th U. S. Colored Troops (8th Louisiana), and 11th Illinois Volunteers; expedition up Yazoo River. "
1457,1864-3-5,1864-3-5,False,"Coleman's, Miss.",MS,Mississippi Marine Brigade.
1458,1864-3-6,1864-3-6,False,"Flint Creek, Ark.",AR,14th Kansas Cavalry.
1459,1864-3-7,1864-3-7,False,"Decatur, Ala.",AL,"Troops of the Army of the Tennessee, commanded by General Dodge."
1460,1864-3-9,1864-3-9,False,"Suffolk, Va.",VA,2d U. S. Colored Cavalry.
1461,1864-3-10,1864-3-10,False,"Cabletown, Va.",VA,1st New York Veteran Cavalry.
1462,1864-3-13,1864-3-13,False,"Carrolton Store, Va.",VA,1st New York Mounted Rifles and 11th Pennsylvania Cavalry.
1463,1864-3-14,1864-3-14,False,"Cheek's Cross Roads, Tenn.",TN,"Cavalry, commanded by Colonel Garrard, 7th Ohio Cavalry."
1464,1864-3-14,1864-3-14,False,"Fort de Russy, La.",LA,"Detachments of the 16th and 17th Army Corps, and Mississippi Squadron."
1465,1864-3-15,1864-3-15,False,"Clarendon, Ark.",AR, 8th Missouri Cavalry.
1466,1864-3-16,1864-3-16,False,"Fort Pillow, Tenn.",TN,Troops not stated.
1467,1864-3-17,1864-3-17,False,"Manchester, Tenn.",TN,5th Tennessee Cavalry.
1468,1864-3-18,1864-3-18,False,"Monticello, Ark.",AR,7th Missouri Cavalry.
1469,1864-3-18,1864-3-18,False,"Calfkiller River, Tenn.",TN,5th Tennessee Cavalry.
1470,1864-3-20,1864-3-20,False,"Bersheba Springs, Tenn.",TN,5th Tennessee Cavalry.
1471,1864-3-1,1864-3-31,True,"Henderson Hills (or Bayou Rapides), La.",LA,Detachment 16th Corps and Cavalry 19th Corps.
1472,1864-3-24,1864-3-24,False,"Union City, Ky.",KY,7th Tennessee Cavalry.
1473,1864-3-25,1864-3-25,False,"Fort Anderson, Paducah, Ky",KY,"16th Kentucky Cavalry, 122d Illinois Infantry, and 8th U. S. Colored Heavy Artillery (1st Kentucky)."
1474,1864-3-26,1864-3-26,False,"Longview, Ark.",AR,"5th Kansas and 7th Missouri Cavalry, and 28th Wisconsin Volunteers."
1475,1864-3-1,1864-3-31,True,"Danville, Ark.",AR,2d Kansas Cavalry.
1476,1864-3-28,1864-3-28,False,"Arkadelphia, Ark.",AR,"Advance Cavalry, 7th Corps."
1477,1864-3-28,1864-3-28,False,"Charleston, Ill.",IL,Portion 54th Illinois Volunteers attacked by a mob of Copper heads while assembling from veteran furlough.
1478,1864-3-29,1864-3-29,False,"Bolivar, Tenn.",TN,6th Tennessee Cavalry.
1479,1864-3-30,1864-3-30,False,"Mount Elba, Ark.",AR,"7th Missouri and 5th Kansas Cavalry, and 28th Wisconsin Volunteers."
1480,1864-3-30,1864-3-30,False,"Grosse Tete Bayou, La.",LA,Detachment of 118th Illinois Volunteers.
1481,1864-3-1,1864-3-31,True,"Natchitoches, La.",LA,Cavalry 19th Corps; Red River expedition.
1482,1864-3-1,1864-3-31,True,"Roach's, or Brook's, Plantation, near Snydersville, Miss.",MS,3d U. S. Colored Cavalry (1st Mississippi).
1483,1864-4-1,1864-4-30,True,"Near the Rappahannock, Va.",VA,Patrol of 1st Connecticut Cavalry.
1484,1864-4-1,1864-4-30,True,"Fitzhugh's Woods, Augusta, Ark.",AR,3d Minnesota Volunteers and 8th Missouri Cavalry.
1485,1864-4-2,1864-4-2,False,"Antoino, Ark.",AR,13th Illinois and 1st Iowa Cavalry; Steele's expedition in cooperation with Banks' expedition.
1486,1864-4-2,1864-4-2,False,"Spoonville, Terre Noire Creek, Ark.",AR,"29th Iowa, 50th Indiana, and 9th Wisconsin Volunteers, and 1st Missouri Cavalry ; Steele's expedition."
1487,1864-4-2,1864-4-2,False,"Crump's Hill (also Pine Woods), La.",LA,"14th New York, 2d Louisiana, 2d Illinois, and 16th Missouri Cavalry, and 5th U. S. Colored Artillery ; Banks' Bed River expedition."
1488,1864-4-2,1864-4-2,False,"Cleveland, Tenn.",TN,1st Wisconsin Cavalry.
1489,1864-4-2,1864-4-2,False,"Pensacola, Fla.",FL,One company 14th New York Cavalry.
1490,1864-4-3,1864-4-3,False,"Okalona, Ark.",AR,"1st Missouri and 13th Illinois Cavalry, and 27th Wisconsin, 40th Iowa, 77th Ohio, and 43d Illinois Volunteers, of 1st and 3d Divisions, 7th Corps; Steele's expedition. "
1491,1864-4-4,1864-4-4,False,"Campti, La.",LA,2d and 18th New York and 3d Rhode Island Cavalry. 35th Iowa and 5th Minnesota Volunteers ; Banks' Red River expedition.
1492,1864-4-4,1864-4-6,False,"Elkin's Ford, Little Missouri River, Ark.",AR,"43d Indiana, 29th and 36th Iowa Volunteers, Battery E, 2d Missouri Artillery, and 1st Iowa Cavalry ; Steele's expedition."
1493,1864-4-5,1864-4-5,False,"Roseville, Ark.",AR,75 men of the 2d and 6th Kansas Cavalry.
1494,1864-4-5,1864-4-5,False,"Stone's Farm, Ark.",AR,"26 men of the 6th Kansas Cavalry, 11 of whom were captured and killed by guerrillas."
1495,1864-4-6,1864-4-6,False,"Quicksand Creek, Ky.",KY,"Company I, 14th Kentucky Volunteers,"
1496,1864-4-7,1864-4-7,False,"Wilson's Farm, La.",LA,"Advance Cavalry, 19th Corps; Banks' Red River expedition."
1497,1864-4-7,1864-4-7,False,"Harney Lake Valley, Or.",OR,1st Oregon Cavalry.
1498,1864-4-7,1864-4-7,False,"Plain's Store, near Port Hudson, La.",LA,"Detachment of the 118th Illinois and 21st New York Battery, and 3d Illinois Cavalry."
1499,1864-4-8,1864-4-8,False,"Pembescott Bayou, near Osceola, Ark.",AR,"Battery I, 2d Missouri Light Artillery."
1500,1864-4-8,1864-4-8,False,"Wolf River, Tenn.",TN,"Cavalry, commanded by General Grierson."
1501,1864-4-8,1864-4-8,False,"Sabine Cross Roads (also known as Mansfield and Pleasant Grove), La.",LA,"Cavalry Division, 3d and 4th Divisions, 13th Corps ; 1st Division, 19th Corps, Army of the Department of the Gulf, under Banks."
1502,1864-4-9,1864-4-9,False,"Pleasant Hills, La.",LA,"Cavalry Division, 1st and 3d Divisions, 16th Corps; 1st Division, 19th Corps ; Banks* Red River expedition."
1503,1864-4-10,1864-4-13,False,"Prairie D'Ann, Ark.",AR,"1st Arkansas, 18th, 29th, 33d, 36th, and 40th Iowa, 50th Indiana, 43d Illinois, 27th Wisconsin, and 12th Kansas Volunteers, 2d and 3d Missouri, 13th Illinois, 2d, 6th, and 14th Kansas and 1st Iowa Cavalry, Battery A 3d Illinois, and 2d Indiana Artillery ; Steele's expedition."
1504,1864-4-10,1864-4-10,False,"Little Cacapon, Va.",VA,"Company K, 54th Pennsylvania Volunteers."
1505,1864-4-12,1864-4-12,False,"Fort Pillow, Tenn,",TN,"11th U. S. Colored Troops (6th U. S. Colored Heavy Artillery and 1st Alabama), Battery F, 2d U. S. Colored Light Artillery, and Bradford's Battalion of 13th Tennessee Cavalry, about 600 men."
1506,1864-4-12,1864-4-12,False,"Fremont's Orchard, near Denver, Col. Terr.",CO,Two companies of the 1st Colorado Cavalry.
1507,1864-4-12,1864-4-12,False,"Pleasant Hill (or Blair's Landing), La.",LA,"Ironclads Osage and Lexington, and troops of 17th Corps on transports ; Red River expedition."
1508,1864-4-13,1864-4-13,False,"Indian Bay, Ark.",AR,56th U. S. Colored Troops (3d Arkansas).
1509,1864-4-1,1864-4-30,True,"Florence, Ala.",AL,Detachment of the 9th Ohio Cavalry.
1510,1864-4-13,1864-4-13,False,"Cleveland, Tenn.",TN,1st Wisconsin Cavalry.
1511,1864-4-13,1864-4-13,False,"Moscow, Ark.",AR,"18th Iowa Volunteers, 2d Indiana Battery, and 6th Kansas Cavalry ; Steele's raid in Arkansas."
1512,1864-4-13,1864-4-13,False,"Paintsville, Ky.",KY,"Kentucky Volunteers, commanded by Colonel Gallup, 14th Kentucky."
1513,1864-4-14,1864-4-14,False,"Smithfield (or Cherry Grove), Va.",VA,"9th New Jersey, 23d and 25th Massachusetts, and 118th New York Volunteers."
1514,1864-4-14,1864-4-14,False,"Half Mount, Magoffin Co., Ky.",KY,"Kentucky Volunteers, commanded by Colonel Gallup, 14th Kentucky."
1515,1864-4-14,1864-4-14,False,"Dutch Mills, Ark.",AR,6th Kansas Cavalry ; Steele's raid.
1516,1864-4-15,1864-4-15,False,"Bristoe Station, Va.",VA,13th Pennsylvania Cavalry.
1517,1864-4-15,1864-4-15,False,"Liberty Post-Office, Ark.",AR,"29th Iowa, 50th Indiana, and 9th Wisconsin Volunteers; Steele's campaign."
1518,1864-4-15,1864-4-16,False,"Occupation of Camden, Ark.",AR,Advance of 17th Corps ; Steele's campaign.
1519,1864-4-16,1864-4-16,False,"King's River, Carroll Co., Ark.",AR,2d Arkansas Cavalry.
1520,1864-4-16,1864-4-16,False,"Scullyville, Ind. Terr.",OK,3d Kansas Indian Home Guards.
1521,1864-4-17,1864-4-20,False,"Plymouth, N. C",NC,"85th New York, 103d Pennsylvania, and 16th Connecticut, assisted by the Navy, under Lieut.-Commander Flusser; includes engagements at Forts Gray, Wessells, and Williams."
1522,1864-4-17,1864-4-17,False,"Decatur, Ala.",AL,25th Wisconsin Volunteers.
1523,1864-4-18,1864-4-18,False,"Poison Springs, eight miles from Camden, Ark.",AR,"Forage Train, 18th Iowa Volunteers, 79th V. S. Colored Troops (2d Kansas), and 6th Kansas Cavalry ; Steele's campaign."
1524,1864-4-18,1864-4-18,False,"Boyken's Mills, S.C.",SC,54th Massachusetts U. S. Colored Troops.
