unit_code,side,state,ordinal,type,special,duplicate,ethnic,unit_name,notes,func
UKS0006RC,US,KS,6,R,,0,,"6th Regiment, Kansas Cavalry",revised 06/24/99,C
UKS0006RI,US,KS,6,R,,0,,"6th Regiment, Kansas Infantry",revised 07/1/99,I
UKS0007RC,US,KS,7,R,,0,,"7th Regiment, Kansas Cavalry",revised 06/24/99,C
UKS0008RI,US,KS,8,R,,0,,"8th Regiment, Kansas Infantry",revised 06/24/99,I
UKS0009RC,US,KS,9,R,,0,,"9th Regiment, Kansas Cavalry",revised 06/24/99,C
UKS0010RI,US,KS,10,R,,0,,"10th Regiment, Kansas Infantry",revised 06/24/99,I
UKS0011RC,US,KS,11,R,,0,,"11th Regiment, Kansas Cavalry",revised 06/24/99,C
UKS0012RI,US,KS,12,R,,0,,"12th Regiment, Kansas Infantry",revised 06/24/99,I
UKS0013RI,US,KS,13,R,,0,,"13th Regiment, Kansas Infantry",revised 06/24/99,I
UKS0014RC,US,KS,14,R,,0,,"14th Regiment, Kansas Cavalry",revised 06/24/99,C
UKS0015RC,US,KS,15,R,,0,,"15th Regiment, Kansas Cavalry",revised 06/24/99,C
UKS0016RC,US,KS,16,R,,0,,"16th Regiment, Kansas Cavalry",revised 06/24/99,C
UKS0017RI,US,KS,17,R,,0,,"17th Regiment, Kansas Infantry (100 days, 1864)",revised 06/24/99,I
UKS0018BC,US,KS,18,B,,0,,"18th Battalion, Kansas Cavalry",revised 07/1/99,C
UKS0019RC,US,KS,19,R,,0,,"19th Regiment, Kansas Cavalry (6 months)",revised 07/1/99,C
UKSABERC0G,US,KS,ABER,C,G,0,,"Abernathy's Company, Kansas Home Guards",revised 07/1/99,
UKSBLOCCI,US,KS,BLOC,C,,0,,"Block's Company (Leavenworth Zouaves), Kansas Infantry",revised 07/1/99,I
UKSUNAS00V,US,KS,UNAS,,V,0,,Unassigned Kansas Volunteers,revised 07/1/99,
UKSZZZZ,US,KS,ZZZZ,,,0,,Unidentified Kansas,,
UKY0001RC,US,KY,1,R,,0,,"1st Regiment, Kentucky Cavalry",,C
UKY0001RI01,US,KY,1,R,,1,,"1st Regiment, Kentucky Infantry",,I
UKY0001RI02,US,KY,1,R,,2,,"1st Regiment, Kentucky Infantry (3 months, 1861)",,I
UKY0002RAH,US,KY,2,R,H,0,,"2nd Regiment, Kentucky Heavy Artillery",,A
UKY0002RC,US,KY,2,R,,0,,"2nd Regiment, Kentucky Cavalry",,C
UKY0002RI01,US,KY,2,R,,1,,"2nd Regiment, Kentucky Infantry",,I
UKY0002RI02,US,KY,2,R,,2,,"2nd Regiment, Kentucky Infantry (3 months, 1861)",,I
UKY0003RC,US,KY,3,R,,0,,"3rd Regiment, Kentucky Cavalry",,C
UKY0003RI,US,KY,3,R,,0,,"3rd Regiment, Kentucky Infantry",,I
UKY0004RC,US,KY,4,R,,0,,"4th Regiment, Kentucky Cavalry",,C
UKY0004RIT,US,KY,4,R,T,0,,"4th Regiment, Kentucky Mounted Infantry",,I
UKY0005RC,US,KY,5,R,,0,,"5th Regiment, Kentucky Cavalry",,C
UKY0005RI,US,KY,5,R,,0,,"5th Regiment, Kentucky Infantry",,I
UKY0005YA,US,KY,5,Y,,0,,"5th Battery, Kentucky Artillery",,A
UKY0006RC,US,KY,6,R,,0,,"6th Regiment, Kentucky Cavalry",,C
UKY0006RI,US,KY,6,R,,0,,"6th Regiment, Kentucky Infantry",,I
UKY0007RC,US,KY,7,R,,0,,"7th Regiment, Kentucky Cavalry",,C
UKY0007RI,US,KY,7,R,,0,,"7th Regiment, Kentucky Infantry",,I
UKY0008RC,US,KY,8,R,,0,,"8th Regiment, Kentucky Cavalry",,C
UKY0008RI,US,KY,8,R,,0,,"8th Regiment, Kentucky Infantry",,I
UKY0009RC,US,KY,9,R,,0,,"9th Regiment, Kentucky Cavalry",,C
UKY0009RI,US,KY,9,R,,0,,"9th Regiment, Kentucky Infantry",,I
UKY000AYAL,US,KY,A,Y,L,0,,"Independent Battery A, Kentucky Light Artillery",,A
UKY000BYAL,US,KY,B,Y,L,0,,"Independent Battery B, Kentucky Light Artillery",,A
UKY000CYAL,US,KY,C,Y,L,0,,"Independent Battery C, Kentucky Light Artillery",,A
UKY000EYAL,US,KY,E,Y,L,0,,"Independent Battery E, Kentucky Light Artillery",,A
UKY0010RC,US,KY,10,R,,0,,"10th Regiment, Kentucky Cavalry",,C
UKY0010RI,US,KY,10,R,,0,,"10th Regiment, Kentucky Infantry",,I
UKY0011RC,US,KY,11,R,,0,,"11th Regiment, Kentucky Cavalry",,C
UKY0011RI,US,KY,11,R,,0,,"11th Regiment, Kentucky Infantry",,I
UKY0012RC,US,KY,12,R,,0,,"12th Regiment, Kentucky Cavalry",,C
UKY0012RI,US,KY,12,R,,0,,"12th Regiment, Kentucky Infantry",,I
UKY0013RC,US,KY,13,R,,0,,"13th Regiment, Kentucky Cavalry",,C
UKY0013RI,US,KY,13,R,,0,,"13th Regiment, Kentucky Infantry",,I
UKY0014RC,US,KY,14,R,,0,,"14th Regiment, Kentucky Cavalry",,C
UKY0014RI,US,KY,14,R,,0,,"14th Regiment, Kentucky Infantry",,I
UKY0015RC,US,KY,15,R,,0,,"15th Regiment, Kentucky Cavalry",,C
UKY0015RI,US,KY,15,R,,0,,"15th Regiment, Kentucky Infantry",,I
UKY0016RC,US,KY,16,R,,0,,"16th Regiment, Kentucky Cavalry",,C
UKY0016RI,US,KY,16,R,,0,,"16th Regiment, Kentucky Infantry",,I
UKY0017RC,US,KY,17,R,,0,,"17th Regiment, Kentucky Cavalry",,C
UKY0017RI,US,KY,17,R,,0,,"17th Regiment, Kentucky Infantry",,I
UKY0018RI,US,KY,18,R,,0,,"18th Regiment, Kentucky Infantry",,I
UKY0019RC,US,KY,19,R,,0,,"19th Regiment, Kentucky Cavalry",,C
UKY0019RI,US,KY,19,R,,0,,"19th Regiment, Kentucky Infantry",,I
UKY0020RI,US,KY,20,R,,0,,"20th Regiment, Kentucky Infantry",,I
UKY0021RC,US,KY,21,R,,0,,"21st Regiment, Kentucky Cavalry",,C
UKY0021RI,US,KY,21,R,,0,,"21st Regiment, Kentucky Infantry",,I
UKY0022RI,US,KY,22,R,,0,,"22nd Regiment, Kentucky Infantry",,I
UKY0022RIE,US,KY,22,R,E,0,,"22nd Regiment, Kentucky Infantry (Enrolled Militia)",,I
UKY0023RI,US,KY,23,R,,0,,"23rd Regiment, Kentucky Infantry",,I
UKY0024RI,US,KY,24,R,,0,,"24th Regiment, Kentucky Infantry",,I
UKY0025RI,US,KY,25,R,,0,,"25th Regiment, Kentucky Infantry",,I
UKY0026RI,US,KY,26,R,,0,,"26th Regiment, Kentucky Infantry",,I
UKY0027RI,US,KY,27,R,,0,,"27th Regiment, Kentucky Infantry",,I
UKY0028RI,US,KY,28,R,,0,,"28th Regiment, Kentucky Infantry",,I
UKY0029RI,US,KY,29,R,,0,,"29th Regiment, Kentucky Infantry",,I
UKY0030RI,US,KY,30,R,,0,,"30th Regiment, Kentucky Infantry",,I
UKY0031RI,US,KY,31,R,,0,,"31st Regiment, Kentucky Infantry",,I
UKY0032RI,US,KY,32,R,,0,,"32nd Regiment, Kentucky Infantry",,I
UKY0033RI,US,KY,33,R,,0,,"33rd Regiment, Kentucky Infantry",,I
UKY0034RI,US,KY,34,R,,0,,"34th Regiment, Kentucky Infantry",,I
UKY0035RI,US,KY,35,R,,0,,"35th Regiment, Kentucky Infantry",,I
UKY0036RIT,US,KY,36,R,T,0,,"36th Regiment, Kentucky Mounted Infantry",,I
UKY0037RI,US,KY,37,R,,0,,"37th Regiment, Kentucky Infantry",,I
UKY0039RI,US,KY,39,R,,0,,"39th Regiment, Kentucky Infantry",,I
UKY0040RI,US,KY,40,R,,0,,"40th Regiment, Kentucky Infantry",,I
UKY0045RI,US,KY,45,R,,0,,"45th Regiment, Kentucky Infantry",,I
UKY0047RI,US,KY,47,R,,0,,"47th Regiment, Kentucky Infantry",,I
UKY0048RI,US,KY,48,R,,0,,"48th Regiment, Kentucky Infantry",,I
UKY0049RI,US,KY,49,R,,0,,"49th Regiment, Kentucky Infantry",,I
UKY0050RI,US,KY,50,R,,0,,"50th Regiment, Kentucky Infantry",,I
UKY0052RI,US,KY,52,R,,0,,"52nd Regiment, Kentucky Infantry",,I
UKY0053RI,US,KY,53,R,,0,,"53rd Regiment, Kentucky Infantry",,I
UKY0054RI,US,KY,54,R,,0,,"54th Regiment, Kentucky Infantry",,I
UKY0055RI,US,KY,55,R,,0,,"55th Regiment, Kentucky Infantry",,I
UKY0056RI,US,KY,56,R,,0,,"56th Regiment, Kentucky Infantry",,I
UKY0057RI,US,KY,57,R,,0,,"57th Regiment, Kentucky Infantry",,I
UKY0058RI,US,KY,58,R,,0,,"58th Regiment, Kentucky Infantry",,I
UKY0063RI,US,KY,63,R,,0,,"63rd Regiment, Kentucky Infantry",,I
UKY0068RIE,US,KY,68,R,E,0,,"68th Regiment, Kentucky Infantry (Enrolled Militia)",,I
UKYLOUIB0V,US,KY,LOUI,B,V,0,,"1st Battalion, Louisville Provost Guard, Kentucky Volunteers",,
UKYPATTCI,US,KY,PATT,C,,0,,"Patterson's Independent Company, Kentucky Infantry",,I
UKYROCK00G,US,KY,ROCK,,G,0,,"Rockcastle and Lincoln County Home Guards, Kentucky",,
UKYSIMMYAL,US,KY,SIMM,Y,L,0,,"Simmonds' Battery, Kentucky Light Artillery",,A
UKYUNAS0000C,US,KY,UNAS,,,0,C,Unassigned Kentucky Colored,,
UKYUNAS00D,US,KY,UNAS,,D,0,,"Unassigned Drafted Men, Kentucky",,
UKYUNAS00V,US,KY,UNAS,,V,0,,Unassigned Kentucky Volunteers,,
UKYWARDCC,US,KY,WARD,C,,0,,"Ward's Independent Company, Kentucky Cavalry",,C
UKYZZZZ,US,KY,ZZZZ,,,0,,Unidentified Kentucky,,
ULA0001BC,US,LA,1,B,,0,,"1st Battalion, Louisiana Cavalry Scouts",revised 07/1/99,C
ULA0001RC,US,LA,1,R,,0,,"1st Regiment, Louisiana Cavalry",revised 06/24/99,C
ULA0001RI01,US,LA,1,R,,1,,"1st Regiment, Louisiana Infantry",revised 06/24/99,I
ULA0001RI02,US,LA,1,R,,2,,"1st Regiment, New Orleans Infantry, Louisiana",revised 06/24/99,I
ULA0002RC,US,LA,2,R,,0,,"2nd Regiment, Louisiana Cavalry",revised 06/24/99,C
ULA0002RI01,US,LA,2,R,,1,,"2nd Regiment, Louisiana Infantry",revised 06/24/99,I
ULA0002RI02,US,LA,2,R,,2,,"2nd Regiment, New Orleans Infantry, Louisiana",revised 06/24/99,I
ULA0005RI,US,LA,5,R,,0,,"5th Regiment, Louisiana Infantry",revised 06/24/99,I
ULA0006RI00C,US,LA,6,R,,0,C,"6th Regiment, Louisiana Infantry (Colored)",6/25/99,I
ULA0007RI00C,US,LA,7,R,,0,C,"7th Regiment, Louisiana Infantry (Colored)",revised 06/24/99,I
ULAHDQR,US,LA,HDQR,,,0,,"Headquarters Troops, Department of the Gulf, Louisiana",revised 07/1/99,
ULAZZZZ,US,LA,ZZZZ,,,0,,Unidentified Louisiana,,
UMA0001BAH,US,MA,1,B,H,0,,"1st Battalion, Massachusetts Heavy Artillery",revised 07/27/99,A
UMA0001CIM,US,MA,1,C,M,0,,"1st Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0001CS,US,MA,1,C,,0,,"1st Company, Massachusetts Sharpshooters",revised 07/27/99,S
UMA0001RAH,US,MA,1,R,H,0,,"1st Regiment, Massachusetts Heavy Artillery",revised 07/27/99,A
UMA0001RC,US,MA,1,R,,0,,"1st Regiment, Massachusetts Cavalry",revised 07/28/99,C
UMA0001RI,US,MA,1,R,,0,,"1st Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0001YAL,US,MA,1,Y,L,0,,"1st Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0002CI,US,MA,2,C,,0,,"2nd Unattached Company, Massachusetts Infantry",Unit Code Updated,I
UMA0002CIM1,US,MA,2,C,M,1,,"2nd Unattached Company, Massachusetts Infantry (Militia) (90 days, 1864)",revised 07/28/99,I
UMA0002CIM2,US,MA,2,C,M,2,,"2nd Unattached Company, Massachusetts Infantry (Militia) (100 days, 1864)",Unit Code Updated,I
UMA0002CIM3,US,MA,2,C,M,3,,"2nd Unattached Company, Massachusetts Infantry (Militia)",,I
UMA0002CS,US,MA,2,C,,0,,"2nd Company, Massachusetts Sharpshooters",revised 07/27/99,S
UMA0002RAH,US,MA,2,R,H,0,,"2nd Regiment, Massachusetts Heavy Artillery",revised 07/27/99,A
UMA0002RC,US,MA,2,R,,0,,"2nd Regiment, Massachusetts Cavalry",revised 07/27/99,C
UMA0002RI,US,MA,2,R,,0,,"2nd Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0002YAL,US,MA,2,Y,L,0,,"2nd Independent  Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0003B0M,US,MA,3,B,M,0,,"3rd Battalion, Massachusetts Riflemen (Militia)",revised 07/27/99,
UMA0003CIM,US,MA,3,C,M,0,,"3rd Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0003RAH,US,MA,3,R,H,0,,"3rd Regiment, Massachusetts Heavy Artillery",revised 07/27/99,A
UMA0003RC,US,MA,3,R,,0,,"3rd Regiment, Massachusetts Cavalry",revised 07/27/99,C
UMA0003RI,US,MA,3,R,,0,,"3rd Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0003RIM,US,MA,3,R,M,0,,"3rd Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0003YAL,US,MA,3,Y,L,0,,"3rd Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0004BIM,US,MA,4,B,M,0,,"4th Battaliion, Massachusetts Infantry (Militia)",,I
UMA0004CIM,US,MA,4,C,M,0,,"4th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0004RAH,US,MA,4,R,H,0,,"4th Regiment,  Massachusetts Heavy Artillery",revised 07/27/99,A
UMA0004RC,US,MA,4,R,,0,,"4th Regiment, Massachusetts Cavalry",revised 07/27/99,C
UMA0004RI,US,MA,4,R,,0,,"4th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0004RIM1,US,MA,4,R,M,1,,"4th Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0004RIM2,US,MA,4,R,M,2,,"4th Regiment, Massachusetts Infantry (3 months, 1861) (Militia)",revised 07/27/99,I
UMA0004YAL,US,MA,4,Y,L,0,,"4th Independent  Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0005CIM,US,MA,5,C,M,0,,"5th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0005RAH,US,MA,5,R,H,0,,"5th Regiment, Massachusetts Heavy Artillery",,A
UMA0005RC00C,US,MA,5,R,,0,C,"5th Regiment, Massachusetts Cavalry (Colored)",revised 07/07/99,C
UMA0005RI,US,MA,5,R,,0,,"5th Regiment, Massachusetts Infantry (9 months, 1862-63)",revised 07/27/99,I
UMA0005RIM1,US,MA,5,R,M,1,,"5th Regiment, Massachusetts Infantry (100 days, 1864) (Militia)",revised 07/27/99,I
UMA0005RIM2,US,MA,5,R,M,2,,"5th Regiment, Massachusetts Infantry (3 months, 1861) (Militia)",revised 07/28/99,I
UMA0005RIM3,US,MA,5,R,M,3,,"5th Regiment, Massachusetts Infantry (Militia)",,I
UMA0005YAL,US,MA,5,Y,L,0,,"5th Independent  Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0006CIM,US,MA,6,C,M,0,,"6th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0006RI,US,MA,6,R,,0,,"6th Regiment, Massachusetts Infantry (9 months, 1862-63)",revised 07/27/99,I
UMA0006RIM1,US,MA,6,R,M,1,,"6th Regiment, Massachusetts Infantry (100 days, 1864) (Militia)",revised 07/27/99,I
UMA0006RIM2,US,MA,6,R,M,2,,"6th Regiment, Massachusetts Infantry (3 months, 1861) (Militia)",revised 07/27/99,I
UMA0006RIM3,US,MA,6,R,M,3,,"6th Regiment, Massachusetts Infantry (Militia)",,I
UMA0006YAL,US,MA,6,Y,L,0,,"6th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0007CIM,US,MA,7,C,M,0,,"7th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0007RI,US,MA,7,R,,0,,"7th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0007YAL,US,MA,7,Y,L,0,,"7th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0008CIM,US,MA,8,C,M,0,,"8th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0008RC,US,MA,8,R,,0,,"8th Regiment, Massachusetts Cavalry",,C
UMA0008RI,US,MA,8,R,,0,,"8th Regiment, Massachusetts Infantry (9 months, 1862-63)",revised 07/27/99,I
UMA0008RIM1,US,MA,8,R,M,1,,"8th Regiment, Massachusetts Infantry (100 days, 1864) Militia",revised 07/27/99,I
UMA0008RIM2,US,MA,8,R,M,2,,"8th Regiment, Massachusetts Infantry (3 months, 1861) Militia",revised 07/28/99,I
UMA0008RIM3,US,MA,8,R,M,3,,"8th Regiment, Massachusetts Infantry (Militia)",,I
UMA0008YAL,US,MA,8,Y,L,0,,"8th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0009CIM,US,MA,9,C,M,0,,"9th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0009RI,US,MA,9,R,,0,,"9th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0009YAL,US,MA,9,Y,L,0,,"9th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0010CIM,US,MA,10,C,M,0,,"10th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0010RAH,US,MA,10,R,H,0,,"10th Regiment, Massachusetts Heavy Artillery",,A
UMA0010RI,US,MA,10,R,,0,,"10th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0010YAL,US,MA,10,Y,L,0,,"10th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0011CIM,US,MA,11,C,M,0,,"11th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0011RI,US,MA,11,R,,0,,"11th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0011YAL1,US,MA,11,Y,L,1,,"11th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0011YAL2,US,MA,11,Y,L,2,,"11th Independent Battery, Massachusetts Light Artillery (9 months, 1862-63)",revised 07/27/99,A
UMA0012CIM,US,MA,12,C,M,0,,"12th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0012RI,US,MA,12,R,,0,,"12th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0012YAL,US,MA,12,Y,L,0,,"12th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0013CIM,US,MA,13,C,M,0,,"13th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0013RI,US,MA,13,R,,0,,"13th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0013YAL,US,MA,13,Y,L,0,,"13th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0014YAL,US,MA,14,Y,L,0,,"14th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0015CIM,US,MA,15,C,M,0,,"15th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0015RI,US,MA,15,R,,0,,"15th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0015YAL,US,MA,15,Y,L,0,,"15th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0016CI,US,MA,16,C,,0,,"16th Unattached Company, Massachusetts Infantry",,I
UMA0016CIM,US,MA,16,C,M,0,,"16th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0016RI,US,MA,16,R,,0,,"16th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0016YAL,US,MA,16,Y,L,0,,"16th Independent Battery, Massachusetts Light Artillery",revised 07/27/99,A
UMA0017CI,US,MA,17,C,,0,,"17th Unattached Company, Massachusetts Infantry",,I
UMA0017CIM1,US,MA,17,C,M,1,,"17th Unattached Company, Massachusetts Infantry (Militia) (1 year, 1864-65)",revised 07/28/99,I
UMA0017CIM2,US,MA,17,C,M,2,,"17th Unattached Company, Massachusetts Infantry (Militia) (100 days, 1864)",revised 07/28/99,I
UMA0017CIM3,US,MA,17,C,M,3,,"17th Unattached Company, Massachusetts Infantry (Militia)",,I
UMA0017RI,US,MA,17,R,,0,,"17th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0018CI,US,MA,18,C,,0,,"18th Unattached Company, Massachusetts Infantry",revised 07/28/99,I
UMA0018CIM,US,MA,18,C,M,0,,"18th Unattached Company, Massachusetts Infantry (Militia) (100 days, 1864)",revised 07/28/99,I
UMA0018RI,US,MA,18,R,,0,,"18th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0019CI,US,MA,19,C,,0,,"19th Unattached Company, Massachusetts Infantry (1 year, 1864-65)",revised 07/28/99,I
UMA0019CIM,US,MA,19,C,M,0,,"19th Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0019RI,US,MA,19,R,,0,,"19th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0020CAH,US,MA,20,C,H,0,,"20th Unattached Company, Massachusetts Heavy Artillery",,A
UMA0020CI,US,MA,20,C,,0,,"20th Unattached Company, Massachusetts Infantry (1 year,1864-65)",revised 07/28/99,I
UMA0020CIM,US,MA,20,C,M,0,,"20th Unattached Company, Massachusetts Infantry (100 days, 1864) (Militia)",revised 07/28/99,I
UMA0020RI,US,MA,20,R,,0,,"20th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0021CI,US,MA,21,C,,0,,"21st Unattached Company, Massachusetts Infantry",revised 07/28/99,I
UMA0021CIM,US,MA,21,C,M,0,,"21st Unattached Company, Massachusetts Infantry (100 days, 1864) (Militia)",revised 07/28/99,I
UMA0021RAH,US,MA,21,R,H,0,,"21st Regiment, Massachusetts Heavy Artillery",,A
UMA0021RI,US,MA,21,R,,0,,"21st Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0022CIM,US,MA,22,C,M,0,,"22nd Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0022RI,US,MA,22,R,,0,,"22nd Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0023CIM,US,MA,23,C,M,0,,"23rd Unattached Company, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0023RI,US,MA,23,R,,0,,"23rd Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0024CI,US,MA,24,C,,0,,"24th Company Unattached, Massachusetts Infantry",revised 07/28/99,I
UMA0024RI,US,MA,24,R,,0,,"24th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0025CI,US,MA,25,C,,0,,"25th Company Unattached, Massachusetts Infantry",revised 07/28/99,I
UMA0025RI,US,MA,25,R,,0,,"25th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0026CI,US,MA,26,C,,0,,"26th Company Unattached, Massachusetts Infantry",7/28/99,I
UMA0026RI,US,MA,26,R,,0,,"26th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0027CI,US,MA,27,C,,0,,"27th Company Unattached, Massachusetts Infantry",revised 07/28/99,I
UMA0027RI,US,MA,27,R,,0,,"27th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0028RI,US,MA,28,R,,0,,"28th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0029CAH,US,MA,29,C,H,0,,"29th Company Unattached, Massachusetts Heavy Artillery",revised 7/27/99,A
UMA0029RI,US,MA,29,R,,0,,"29th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0030CAH,US,MA,30,C,H,0,,"30th Company Unattached, Massachusetts Heavy Artillery",revised 07/27/99,A
UMA0030RI,US,MA,30,R,,0,,"30th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0031RI,US,MA,31,R,,0,,"31st Regiment, Massachusetts Infantry",revised 07/28/99,I
UMA0032RI,US,MA,32,R,,0,,"32nd Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0033RI,US,MA,33,R,,0,,"33rd Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0034RI,US,MA,34,R,,0,,"34th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0035RI,US,MA,35,R,,0,,"35th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0036RI,US,MA,36,R,,0,,"36th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0037RI,US,MA,37,R,,0,,"37th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0038RI,US,MA,38,R,,0,,"38th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0039RI,US,MA,39,R,,0,,"39th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0040RI,US,MA,40,R,,0,,"40th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0040RIM,US,MA,40,R,M,0,,"40th Regiment, Massachusetts Militia Infantry",,I
UMA0042RI,US,MA,42,R,,0,,"42nd Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0042RIM,US,MA,42,R,M,0,,"42nd Regiment, Massachusetts Infantry (100 days, 1864) (Militia)",revised 07/27/99,I
UMA0043RIM,US,MA,43,R,M,0,,"43rd Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0044RIM,US,MA,44,R,M,0,,"44th Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0045RIM,US,MA,45,R,M,0,,"45th Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0046RIM,US,MA,46,R,M,0,,"46th Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0047RIM,US,MA,47,R,M,0,,"47th Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0048RIM,US,MA,48,R,M,0,,"48th Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0049RIM,US,MA,49,R,M,0,,"49th Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0050RIM,US,MA,50,R,M,0,,"50th Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0051RIM,US,MA,51,R,M,0,,"51st Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0052RIM,US,MA,52,R,M,0,,"52nd Regiment, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0053RIM,US,MA,53,R,M,0,,"53rd Regiment, Massachusetts Infantry (Militia)",revised 07/27/99,I
UMA0054RI00C,US,MA,54,R,,0,C,"54th Regiment, Massachusetts Infantry (Colored)",revised 07/1/99,I
UMA0055RI00C,US,MA,55,R,,0,C,"55th Regiment, Massachusetts Infantry (Colored)",revised 06/24/99,I
UMA0056RI,US,MA,56,R,,0,,"56th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0057RI,US,MA,57,R,,0,,"57th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0058RI,US,MA,58,R,,0,,"58th Regiment, Massachusetts Infantry",revised 07/27/99,I
UMA0059RI,US,MA,59,R,,0,,"59th Regiment, Massachusetts Infantry",revised 07/28/99,I
UMA0060RIM,US,MA,60,R,M,0,,"60th Regiment, Massachusetts Infantry (Militia)",revised 07/28/99,I
UMA0061RI,US,MA,61,R,,0,,"61st Regiment, Massachusetts Infantry",revised 07/28/99,I
