BattlefieldCode,Comment,Source,UnitCode,companies,batteries,detachment,section
VA032,,DYER,UPA0063RI,,,,
VA032,,DYER,UPA0068RI,,,,
VA032,,DYER,UPA0073RI,,,,
VA032,,DYER,UPA0074RI,,,,
VA032,,DYER,UPA0075RI,,,,
VA032,,DYER,UPA0081RI,,,,
VA032,,DYER,UPA0083RI,,,,
VA032,,DYER,UPA0084RI,,,,
VA032,,DYER,UPA0088RI,,,,
VA032,,DYER,UPA0090RI,,,,
VA032,,DYER,UPA0091RI,,,,
VA032,,DYER,UPA0099RI,,,,
VA032,,DYER,UPA0105RI,,,,
VA032,,DYER,UPA0107RI,,,,
VA032,,DYER,UPA0109RI,,,,
VA032,,DYER,UPA0110RI,,,,
VA032,,DYER,UPA0111RI,,,,
VA032,,DYER,UPA0114RI,,,,
VA032,,DYER,UPA0115RI,,,,
VA032,,DYER,UPA0116RI,,,,
VA032,,DYER,UPA0118RI,,,,
VA032,,DYER,UPA0121RI,,,,
VA032,,DYER,UPA0122RI,,,,
VA032,,DYER,UPA0123RI,,,,
VA032,,DYER,UPA0124RI,,,,
VA032,,DYER,UPA0125RI,,,,
VA032,,DYER,UPA0126RI,,,,
VA032,,DYER,UPA0128RI,,,,
VA032,,DYER,UPA0129RI,,,,
VA032,,DYER,UPA0130RI,,,,
VA032,,DYER,UPA0131RI,,,,
VA032,,DYER,UPA0132RI,,,,
VA032,,DYER,UPA0133RI,,,,
VA032,,DYER,UPA0134RI,,,,
VA032,,DYER,UPA0135RI,,,,
VA032,,DYER,UPA0136RI,,,,
VA032,,DYER,UPA0137RI,,,,
VA032,,DYER,UPA0140RI,,,,
VA032,,DYER,UPA0141RI,,,,
VA032,,DYER,UPA0142RI,,,,
VA032,,DYER,UPA0143RI,,,,
VA032,,DYER,UPA0145RI,,,,
VA032,,DYER,UPA0147RI,,,,
VA032,,DYER,UPA0148RI,,,,
VA032,,DYER,UPA0149RI,,,,
VA032,,DYER,UPA0150RI,,,,
VA032,,DYER,UPA0151RI,,,,
VA032,,DYER,UPA0153RI,,,,
VA032,,DYER,UPA0155RI,,,,
VA032,"Batteries ""C"" and ""E""",DYER,URI0001RAL,,2,,
VA032,"Batteries ""H"" and ""I""",DYER,UUR0001RA,,2,,
VA032,,DYER,UUR0001RS,,,,
VA032,,DYER,UUR0002RI,,,,
VA032,,DYER,UUR0002RS,,,,
VA032,"Batteries ""F"" and ""K""",DYER,UUR0003RA,,2,,
VA032,,DYER,UUR0003RI,,,,
VA032,"Batteries ""A,"" ""B"" ""C,"" ""F,"" ""G"" and ""K""",DYER,UUR0004RA,,6,,
VA032,,DYER,UUR0004RI,,,,
VA032,"Batteries ""C,"" ""I"" and ""K""",DYER,UUR0005RA,,3,,
VA032,,DYER,UUR0006RI,,,,
VA032,,DYER,UUR0007RI,,,,
VA032,,DYER,UUR0010RI,,,,
VA032,,DYER,UUR0011RI,,,,
VA032,,DYER,UUR0012RI,,,,
VA032,,DYER,UUR0014RI,,,,
VA032,,DYER,UUR0017RI,,,,
VA032,,DYER,UWI0002RI,,,,
VA032,,DYER,UWI0003RI,,,,
VA032,,DYER,UWI0006RI,,,,
VA032,,DYER,UWI0007RI,,,,
VA032,,DYER,UWI0026RI,,,,
VA032,,DYER,UWV0007RI,,,,
VA033,,DYER,CGACOBB0I,,,,
VA033,,CRUTE,CGAFRASYAL,,,,
VA033,,DYER,UMA0007RI,,,,
VA033,,DYER,UMA0010RI,,,,
VA033,,DYER,UMA0015RI,,,,
VA033,,DYER,UMA0019RI,,,,
VA033,,DYER,UMA0020RI,,,,
VA033,,DYER,UMA0037RI,,,,
VA033,,DYER,UMD000AYAL,,,,
VA033,,DYER,UME0005RI,,,,
VA033,,DYER,UME0006RI,,,,
VA033,,DYER,UME0007RI,,,,
VA033,,DYER,UMI0007RI,,,,
VA033,,DYER,UMN0001RI,,,,
VA033,,DYER,UNJ0001RI01,,,,
VA033,,DYER,UNJ0002RI01,,,,
VA033,,DYER,UNJ0003RI01,,,,
VA033,,DYER,UNJ0004RI01,,,,
VA033,,DYER,UNJ0015RI,,,,
VA033,,DYER,UNJ0021RI,,,,
VA033,,DYER,UNJ0023RI,,,,
VA033,,DYER,UNJ0026RI,,,,
VA033,"Battery ""E""",DYER,UNY0001RAL,,1,,
VA033,,DYER,UNY0001YAL,,,,
VA033,,DYER,UNY0003YAL,,,,
VA033,,DYER,UNY0016RI,,,,
VA033,,DYER,UNY0018RI,,,,
VA033,,DYER,UNY0020RI,,,,
VA033,,DYER,UNY0027RI,,,,
VA033,,DYER,UNY0032RI,,,,
VA033,,DYER,UNY0033RI,,,,
VA033,,DYER,UNY0034RI,,,,
VA033,,DYER,UNY0036RI,,,,
VA033,,DYER,UNY0042RI,,,,
VA033,,DYER,UNY0043RI,,,,
VA033,,DYER,UNY0049RI,,,,
VA033,,DYER,UNY0059RI,,,,
VA033,,DYER,UNY0062RI,,,,
VA033,,DYER,UNY0065RI,,,,
VA033,,DYER,UNY0067RI,,,,
VA033,,DYER,UNY0077RI,,,,
VA033,,DYER,UNY0082RI,,,,
VA033,,DYER,UNY0121RI,,,,
VA033,,DYER,UNY0122RI,,,,
VA033,"Batteries ""C"" and ""D""",DYER,UPA0001RAL,,2,,
VA033,,DYER,UPA0023RI01,,,,
VA033,,DYER,UPA0049RI,,,,
VA033,,DYER,UPA0061RI,,,,
VA033,,DYER,UPA0082RI,,,,
VA033,,DYER,UPA0093RI,,,,
VA033,,DYER,UPA0095RI,,,,
VA033,,DYER,UPA0096RI,,,,
VA033,,DYER,UPA0102RI,,,,
VA033,,DYER,UPA0106RI,,,,
VA033,,DYER,UPA0119RI,,,,
VA033,,DYER,UPA0127RI,,,,
VA033,,DYER,UPA0139RI,,,,
VA033,"Batteries ""B"" and ""G""",DYER,URI0001RAL,,2,,
VA033,,DYER,URI0002RI,,,,
VA033,"Batteries ""D"" and ""G""",DYER,UUR0002RA,,2,,
VA033,"Battery ""F""",DYER,UUR0005RA,,1,,
VA033,,DYER,UVT0002RI,,,,
VA033,,DYER,UVT0003RI,,,,
VA033,,DYER,UVT0004RI,,,,
VA033,,DYER,UVT0005RI,,,,
VA033,,DYER,UVT0006RI,,,,
VA033,,DYER,UWI0005RI,,,,
VA034,,DYER,UMA0007RI,,,,
VA034,,DYER,UMA0010RI,,,,
VA034,,DYER,UMA0015RI,,,,
VA034,,DYER,UMA0019RI,,,,
VA034,,DYER,UMA0020RI,,,,
VA034,,DYER,UMA0037RI,,,,
VA034,,DYER,UMD000BYAL,,,,
VA034,,DYER,UME0005RI,,,,
VA034,,DYER,UME0006RI,,,,
VA034,,DYER,UME0007RI,,,,
VA034,,DYER,UMI0007RI,,,,
VA034,,DYER,UMN0001RI,,,,
VA034,,DYER,UNJ0001RI01,,,,
VA034,,DYER,UNJ0002RI01,,,,
VA034,,DYER,UNJ0003RI01,,,,
VA034,,DYER,UNJ0004RI01,,,,
VA034,,DYER,UNJ0015RI,,,,
VA034,,DYER,UNJ0021RI,,,,
VA034,,DYER,UNJ0023RI,,,,
VA034,,DYER,UNJ0026RI,,,,
VA034,"Battery ""E""",DYER,UNY0001RAL,,1,,
VA034,,DYER,UNY0001YAL,,,,
VA034,,DYER,UNY0003YAL,,,,
VA034,,DYER,UNY0016RI,,,,
VA034,,DYER,UNY0018RI,,,,
VA034,,DYER,UNY0020RI,,,,
VA034,,DYER,UNY0027RI,,,,
VA034,,DYER,UNY0031RI,,,,
VA034,,DYER,UNY0032RI,,,,
VA034,,DYER,UNY0033RI,,,,
VA034,,DYER,UNY0034RI,,,,
VA034,,DYER,UNY0036RI,,,,
VA034,,DYER,UNY0042RI,,,,
VA034,,DYER,UNY0043RI,,,,
VA034,,DYER,UNY0049RI,,,,
VA034,,DYER,UNY0059RI,,,,
VA034,,DYER,UNY0062RI,,,,
VA034,,DYER,UNY0065RI,,,,
VA034,,DYER,UNY0067RI,,,,
VA034,,DYER,UNY0077RI,,,,
VA034,,DYER,UNY0082RI,,,,
VA034,,DYER,UNY0121RI,,,,
VA034,,DYER,UNY0122RI,,,,
VA034,"Batteries ""C"" and ""D""",DYER,UPA0001RAL,,2,,
VA034,,DYER,UPA0023RI01,,,,
VA034,,DYER,UPA0049RI,,,,
VA034,,DYER,UPA0061RI,,,,
VA034,,DYER,UPA0082RI,,,,
VA034,,DYER,UPA0093RI,,,,
VA034,,DYER,UPA0095RI,,,,
VA034,,DYER,UPA0096RI,,,,
VA034,,DYER,UPA0098RI,,,,
VA034,,DYER,UPA0102RI,,,,
VA034,,DYER,UPA0106RI,,,,
VA034,,DYER,UPA0119RI,,,,
VA034,,DYER,UPA0127RI,,,,
VA034,,DYER,UPA0139RI,,,,
VA034,"Batteries ""B"" and ""G""",DYER,URI0001RAL,,2,,
VA034,,DYER,URI0002RI,,,,
VA034,"Batteries ""D"" and ""G""",DYER,UUR0002RA,,2,,
VA034,"Battery ""F""",DYER,UUR0005RA,,1,,
VA034,,DYER,UVT0002RI,,,,
VA034,,DYER,UVT0003RI,,,,
VA034,,DYER,UVT0004RI,,,,
VA034,,DYER,UVT0005RI,,,,
VA034,,DYER,UVT0006RI,,,,
VA034,,DYER,UWI0005RI,,,,
VA035,,CRUTE,CGACOBBL,,,,
VA035,,CRUTE,CMSJEFFLC,,,,
VA035,,CRUTE,CNC0001RC,,,,
VA035,,CRUTE,CNC0019R0S,,,,
VA035,,CRUTE,CNC0059R0S,,,,
VA035,,CRUTE,CSC0001RC,,,,
VA035,,CRUTE,CSC0002RC,,,,
VA035,,CRUTE,CVA0001RC,,,,
VA035,,CRUTE,CVA0002RC,,,,
VA035,,CRUTE,CVA0003RC,,,,
VA035,,CRUTE,CVA0004RC,,,,
VA035,,CRUTE,CVA0005RC01,,,,
VA035,,CRUTE,CVA0006RC,,,,
VA035,,CRUTE,CVA0009RC,,,,
VA035,,CRUTE,CVA0010RC,,,,
VA035,,CRUTE,CVA0012RC,,,,
VA035,,CRUTE,CVA0013RC,,,,
VA035,,DYER,UIL0008RC,,,,
VA035,,DYER,UIL0012RC,,,,
VA035,,DYER,UIN0003RC,,,,
VA035,,DYER,UMA0001RC,,,,
VA035,,DYER,UMA0033RI,,,,
VA035,,DYER,UMD0001RC01,,,,
VA035,,DYER,UME0001RC,,,,
VA035,,DYER,UME0006RI,,,,
VA035,,DYER,UNJ0001RC,,,,
VA035,,DYER,UNY0002RC01,,,,
VA035,,DYER,UNY0006RC,,,,
VA035,,DYER,UNY0006YAL,,,,
VA035,,DYER,UNY0008RC,,,,
VA035,,DYER,UNY0009RC,,,,
VA035,,DYER,UNY0086RI,,,,
VA035,,DYER,UNY0124RI,,,,
VA035,,DYER,UOH0006RC,,,,
VA035,,DYER,UPA0001RC,,,,
VA035,,DYER,UPA0003RC,,,,
VA035,,DYER,UPA0004RC,,,,
VA035,,DYER,UPA0006RC,,,,
VA035,,DYER,UPA0016RC,,,,
VA035,,DYER,UPA0017RC,,,,
VA035,,DYER,URI0001RC,,,,
VA035,"Battery ""K""",DYER,UUR0001RA,,1,,
VA035,,DYER,UUR0001RC01,,,,
VA035,"Batteries ""B,"" ""L"" and ""M""",DYER,UUR0002RA,,3,,
VA035,,DYER,UUR0002RC01,,,,
VA035,"Battery ""E""",DYER,UUR0004RA,,1,,
VA035,,DYER,UUR0005RC,,,,
VA035,,DYER,UUR0006RC,,,,
VA035,,DYER,UWI0003RI,,,,
VA035,,DYER,UWV0003RC,,,,
VA036,,CRUTE,CNC0001RC,,,,
VA036,,CRUTE,CVA0002RC,,,,
VA036,,DYER,UMA0001RC,,,,
VA036,,DYER,UMD0001RC01,,,,
VA036,,DYER,UMDPURNLC,,,,
VA036,,DYER,UME0001RC,,,,
VA036,,DYER,UNJ0001RC,,,,
VA036,,DYER,UNY0002RC01,,,,
VA036,,DYER,UNY0004RC,,,,
VA036,,DYER,UNY0010RC,,,,
VA036,,DYER,UOH0006RC,,,,
VA036,,DYER,UPA0001RC,,,,
VA036,,DYER,UPA0003RC,,,,
VA036,,DYER,UPA0004RC,,,,
VA036,,DYER,UPA0008RC,,,,
VA036,,DYER,UPA0016RC,,,,
VA036,"Battery ""C""",DYER,UUR0003RA,,1,,
VA037,,DYER,UME0001RC,,,,
VA037,,DYER,UNY0010RC,,,,
VA037,,DYER,UPA0004RC,,,,
VA037,,DYER,UPA0016RC,,,,
VA038,,CRUTE,CNC0001RC,,,,
VA038,,CRUTE,CNC0019R0S,,,,
VA038,,CRUTE,CNC0059R0S,,,,
VA038,,CRUTE,CSC0001RC,,,,
VA038,,CRUTE,CSC0002RC,,,,
VA038,,CRUTE,CVA0002RC,,,,
VA038,,CRUTE,CVA0003RC,,,,
VA038,,CRUTE,CVA0004RC,,,,
VA038,,CRUTE,CVA0005RC01,,,,
VA038,,CRUTE,CVA0006RC,,,,
VA038,,CRUTE,CVA0007RC,,,,
VA038,,CRUTE,CVA0009RC,,,,
VA038,,CRUTE,CVA0010RC,,,,
VA038,,CRUTE,CVA0011RC,,,,
VA038,,CRUTE,CVA0013RC,,,,
VA038,,DYER,UIL0008RC,,,,
VA038,,DYER,UIL0012RC,,,,
VA038,,DYER,UIN0003RC,,,,
VA038,,DYER,UMA0001RC,,,,
VA038,,DYER,UME0001RC,,,,
VA038,,DYER,UME0020RI,,,,
VA038,,DYER,UMI0016RI,,,,
VA038,,DYER,UNY0002RC01,,,,
VA038,,DYER,UNY0004RC,,,,
VA038,,DYER,UNY0006RC,,,,
VA038,,DYER,UNY0008RC,,,,
VA038,,DYER,UNY0009RC,,,,
VA038,,DYER,UNY0044RI,,,,
VA038,,DYER,UOH0006RC,,,,
VA038,,DYER,UPA0003RC,,,,
VA038,,DYER,UPA0004RC,,,,
VA038,,DYER,UPA0006RC,,,,
VA038,,DYER,UPA0008RC,,,,
VA038,,DYER,UPA0017RC,,,,
VA038,,DYER,UPA0083RI,,,,
VA038,"Battery ""K""",DYER,UUR0001RA,,1,,
VA038,,DYER,UUR0001RC01,,,,
VA038,"Battery ""M""",DYER,UUR0002RA,,1,,
VA038,,DYER,UUR0002RC01,,,,
VA038,"Battery ""C""",DYER,UUR0003RA,,1,,
VA038,,DYER,UUR0005RC,,,,
VA038,,DYER,UUR0006RC,,,,
VA038,,DYER,UWV0003RC,,,,
VA039,,,UMA0010YAL,,,,
VA039,,DYER,UME0017RI,,,,
VA039,,DYER,UMI0003RI01,,,,
VA039,,DYER,UMI0005RI,,,,
VA039,"Battery ""B""",DYER,UNJ00000AL,,1,,
VA039,,DYER,UNY0040RI,,,,
VA039,,DYER,UPA0057RI,,,,
VA039,,DYER,UPA0063RI,,,,
VA039,,DYER,UPA0068RI,,,,
VA039,,DYER,UPA0099RI,,,,
VA039,,DYER,UPA0105RI,,,,
VA039,,DYER,UPA0110RI,,,,
VA039,,DYER,UPA0114RI,,,,
VA039,,DYER,UPA0141RI,,,,
VA039,,DYER,UPA0155RI,,,,
VA040,,CRUTE,CLAGREECA,,,,
VA040,,CRUTE,CMSJEFFLC,,,,
VA040,,CRUTE,CSC0001RC,,,,
VA040,,CRUTE,CSC0002RC,,,,
VA040,,CRUTE,CVA0001RC,,,,
VA040,,CRUTE,CVA0003RC,,,,
VA040,,CRUTE,CVA0004RC,,,,
VA040,,CRUTE,CVA0005RC01,,,,
VA040,,CRUTE,CVA0006RC,,,,
VA040,,CRUTE,CVA0007RC,,,,
VA040,,CRUTE,CVA0009RC,,,,
VA040,,CRUTE,CVA0010RC,,,,
VA040,,CRUTE,CVA0011RC,,,,
VA040,,CRUTE,CVA0012RC,,,,
VA040,,CRUTE,CVA0013RC,,,,
VA040,,CRUTE,CVA0015RC,,,,
VA040,,CRUTE,CVA0058RI,,,,
VA040,,DYER,UCT0014RI,,,,
VA040,,DYER,UDE0001RI01,,,,
VA040,,DYER,UDE0002RI,,,,
VA040,,DYER,UIN0014RI,,,,
VA040,,DYER,UMA0001CS,,,,
VA040,,DYER,UMA0015RI,,,,
VA040,,DYER,UMA0019RI,,,,
VA040,,DYER,UMA0020RI,,,,
VA040,,DYER,UMA0028RI,,,,
VA040,,DYER,UMD0001RC01,,,,
VA040,,DYER,UME0001RC,,,,
VA040,,DYER,UME0019RI,,,,
VA040,,DYER,UMI0007RI,,,,
VA040,,DYER,UMN0001RI,,,,
VA040,,DYER,UNJ0001RC,,,,
VA040,,DYER,UNJ0012RI,,,,
VA040,"Battery ""G""",DYER,UNY0001RAL,,1,,
VA040,,DYER,UNY0006YAL,,,,
VA040,,DYER,UNY0010RI,,,,
VA040,,DYER,UNY0039RI,,,,
VA040,,DYER,UNY0042RI,,,,
VA040,,DYER,UNY0052RI,,,,
VA040,,DYER,UNY0057RI,,,,
VA040,,DYER,UNY0059RI,,,,
VA040,,DYER,UNY0061RI,,,,
VA040,,DYER,UNY0063RI,,,,
VA040,,DYER,UNY0064RI,,,,
VA040,,DYER,UNY0066RI,,,,
VA040,,DYER,UNY0069RI,,,,
VA040,,DYER,UNY0082RI,,,,
VA040,,DYER,UNY0088RI,,,,
VA040,,DYER,UNY0108RI,,,,
VA040,,DYER,UNY0111RI,,,,
VA040,,DYER,UNY0125RI,,,,
VA040,,DYER,UNY0126RI,,,,
VA040,"Battery ""H""",DYER,UOH0001RAL1,,1,,
VA040,,DYER,UOH0004RI01,,,,
VA040,,DYER,UOH0006RC,,,,
VA040,,DYER,UOH0008RI01,,,,
VA040,"Batteries ""F"" and ""G""",DYER,UPA0001RAL,,2,,
VA040,,DYER,UPA0001RC,,,,
VA040,,DYER,UPA0003RC,,,,
VA040,,DYER,UPA0004RC,,,,
VA040,,DYER,UPA0008RC,,,,
VA040,,DYER,UPA0013RC,,,,
VA040,,DYER,UPA0016RC,,,,
VA040,,DYER,UPA0053RI,,,,
VA040,,DYER,UPA0072RI,,,,
VA040,,DYER,UPA0081RI,,,,
VA040,,DYER,UPA0116RI,,,,
VA040,,DYER,UPA0140RI,,,,
VA040,,DYER,UPA0145RI,,,,
VA040,,DYER,UPA0148RI,,,,
VA040,"Batteries ""A"" and ""B""",DYER,URI0001RAL,,2,,
VA040,,DYER,URI0001RC,,,,
VA040,"Battery ""I""",DYER,UUR0001RA,,1,,
VA040,"Battery ""A""",DYER,UUR0004RA,,1,,
VA041,,DYER,UCT0014RI,,,,
VA041,,DYER,UDE0002RI,,,,
VA041,,DYER,UIN0014RI,,,,
VA041,,DYER,UMA0001RC,,,,
VA041,,DYER,UMA0028RI,,,,
VA041,,DYER,UME0001RC,,,,
VA041,,DYER,UMI0007RC,,,,
VA041,,DYER,UNJ0001RC,,,,
VA041,,DYER,UNJ0012RI,,,,
VA041,"Battery ""G""",DYER,UNY0001RAL,,1,,
VA041,,DYER,UNY0006YAL,,,,
VA041,,DYER,UNY0010RC,,,,
VA041,,DYER,UNY0010RI,,,,
VA041,,DYER,UNY0039RI,,,,
VA041,,DYER,UNY0052RI,,,,
VA041,,DYER,UNY0057RI,,,,
VA041,,DYER,UNY0061RI,,,,
VA041,,DYER,UNY0063RI,,,,
VA041,,DYER,UNY0064RI,,,,
VA041,,DYER,UNY0066RI,,,,
VA041,,DYER,UNY0069RI,,,,
VA041,,DYER,UNY0088RI,,,,
VA041,,DYER,UNY0108RI,,,,
VA041,,DYER,UNY0111RI,,,,
VA041,,DYER,UNY0125RI,,,,
VA041,,DYER,UNY0126RI,,,,
VA041,,DYER,UOH0004RI01,,,,
VA041,,DYER,UOH0006RC,,,,
VA041,,DYER,UOH0008RI01,,,,
VA041,"Batteries ""F"" and ""G""",DYER,UPA0001RAL,,2,,
VA041,,DYER,UPA0001RC,,,,
VA041,,DYER,UPA0003RC,,,,
VA041,,DYER,UPA0004RC,,,,
VA041,,DYER,UPA0008RC,,,,
VA041,,DYER,UPA0013RC,,,,
VA041,,DYER,UPA0016RC,,,,
VA041,,DYER,UPA0053RI,,,,
VA041,,DYER,UPA0081RI,,,,
VA041,,DYER,UPA0116RI,,,,
VA041,,DYER,UPA0140RI,,,,
VA041,,DYER,UPA0145RI,,,,
VA041,,DYER,UPA0148RI,,,,
VA041,"Battery ""A""",DYER,URI0001RAL,,1,,
VA041,,DYER,URI0001RC,,,,
VA041,,DYER,UWV0007RI,,,,
VA042,,DYER,UMI0001RC01,,,,
VA042,,DYER,UMI0005RC,,,,
VA042,,DYER,UMI0006RC,,,,
VA042,,DYER,UNY0002RC01,,,,
VA042,,DYER,UNY0005RC,,,,
VA042,,DYER,UPA0018RC,,,,
VA042,"Battery ""M""",DYER,UUR0002RA,,1,,
VA042,"Battery ""E""",DYER,UUR0004RA,,1,,
VA042,,DYER,UVT0001RC,,,,
VA042,,DYER,UWV0001RC,,,,
VA043,,DYER,UMA0001YAL,,,,
VA043,,DYER,UMA0003YAL,,,,
VA043,,DYER,UMA0005YAL,,,,
VA043,,DYER,UMA0007RI,,,,
VA043,,DYER,UMA0009RI,,,,
VA043,,DYER,UMA0010RI,,,,
VA043,,DYER,UMA0018RI,,,,
VA043,,DYER,UMA0022RI,,,,
VA043,,DYER,UMA0032RI,,,,
VA043,,DYER,UMA0037RI,,,,
VA043,,DYER,UME0005RI,,,,
VA043,,DYER,UME0006RI,,,,
VA043,,DYER,UME0007RI,,,,
VA043,,DYER,UME0020RI,,,,
VA043,,DYER,UMI0001RI01,,,,
VA043,,DYER,UMI0004RI01,,,,
VA043,including Brady's Sharpshooters,DYER,UMI0016RI,,,,
VA043,,DYER,UNJ0001RI01,,,,
VA043,,DYER,UNJ0002RI01,,,,
VA043,,DYER,UNJ0003RI01,,,,
VA043,,DYER,UNJ0004RI01,,,,
VA043,,DYER,UNJ0015RI,,,,
VA043,"Battery ""C""",DYER,UNY0001RAL,,1,,
VA043,,DYER,UNY0001YAL,,,,
VA043,,DYER,UNY0003YAL,,,,
VA043,,DYER,UNY0005YAL,,,,
VA043,,DYER,UNY0015YAL,,,,
VA043,,DYER,UNY0043RI,,,,
VA043,,DYER,UNY0044RI,,,,
VA043,,DYER,UNY0049RI,,,,
VA043,,DYER,UNY0062RI,,,,
VA043,,DYER,UNY0065RI,,,,
VA043,,DYER,UNY0067RI,,,,
VA043,,DYER,UNY0077RI,,,,
VA043,,DYER,UNY0121RI,,,,
VA043,,DYER,UNY0122RI,,,,
VA043,,DYER,UNY0140RI,,,,
VA043,,DYER,UNY0146RI,,,,
VA043,"Battery ""L""",DYER,UOH0001RAL1,,1,,
VA043,,DYER,UPA0001RIR,,,,
VA043,,DYER,UPA0002RIR,,,,
VA043,,DYER,UPA0005RIR,,,,
VA043,,DYER,UPA0006RIR,,,,
VA043,,DYER,UPA0009RIR,,,,
VA043,,DYER,UPA0010RIR,,,,
VA043,,DYER,UPA0011RIR,,,,
VA043,,DYER,UPA0012RIR,,,,
VA043,,DYER,UPA0013RIR,,,,
VA043,,DYER,UPA0023RI01,,,,
VA043,,DYER,UPA0026RI,,,,
VA043,,DYER,UPA0049RI,,,,
VA043,,DYER,UPA0061RI,,,,
VA043,,DYER,UPA0062RI,,,,
VA043,,DYER,UPA0082RI,,,,
VA043,,DYER,UPA0083RI,,,,
VA043,,DYER,UPA0091RI,,,,
VA043,,DYER,UPA0093RI,,,,
VA043,,DYER,UPA0095RI,,,,
VA043,,DYER,UPA0096RI,,,,
VA043,,DYER,UPA0098RI,,,,
VA043,,DYER,UPA0102RI,,,,
VA043,,DYER,UPA0118RI,,,,
VA043,,DYER,UPA0119RI,,,,
VA043,,DYER,UPA0139RI,,,,
VA043,,DYER,UPA0155RI,,,,
VA043,"Batteries ""C"" and ""G""",DYER,URI0001RAL,,2,,
VA043,,DYER,URI0002RI,,,,
VA043,,DYER,UUR0002RI,,,,
VA043,"Batteries ""F"" and ""K""",DYER,UUR0003RA,,2,,
VA043,,DYER,UUR0003RI,,,,
VA043,"Battery ""C""",DYER,UUR0004RA,,1,,
VA043,"Batteries ""D,"" ""F"" and ""M""",DYER,UUR0005RA,,3,,
VA043,,DYER,UUR0011RI,,,,
VA043,,DYER,UUR0012RI,,,,
VA043,,DYER,UUR0014RI,,,,
VA043,,DYER,UUR0017RI,,,,
VA043,,DYER,UVT0002RI,,,,
VA043,,DYER,UVT0003RI,,,,
VA043,,DYER,UVT0004RI,,,,
VA043,,DYER,UVT0005RI,,,,
VA043,,DYER,UVT0006RI,,,,
VA043,,DYER,UWI0005RI,,,,
VA044,,CRUTE,CAL0003RI,,,,
VA044,,CRUTE,CAL0026RI,,,,
VA044,,CRUTE,CGA0021RI,,,,
VA044,,CRUTE,CLA0001RI01,,,,
VA044,,CRUTE,CMD0001YA,,,,
VA044,,CRUTE,CMD0004YA,,,,
VA044,,CRUTE,CNC0001RC,,,,
VA044,,CRUTE,CNC0003RI,,,,
VA044,,CRUTE,CNC0006RI,,,,
VA044,,CRUTE,CNC0009BS,,,,
VA044,,CRUTE,CNC0032RI,,,,
VA044,,CRUTE,CNC0045RI,,,,
VA044,,CRUTE,CNC0053RI,,,,
VA044,,CRUTE,CNC0057RI,,,,
VA044,,CRUTE,CSC0001RC,,,,
VA044,,CRUTE,CSC0002RC,,,,
VA044,,CRUTE,CSCZIMMCA,,,,
VA044,,CRUTE,CVA0002RC,,,,
VA044,,CRUTE,CVA0003RC,,,,
VA044,,CRUTE,CVA0004RC,,,,
VA044,,CRUTE,CVA0005RC01,,,,
VA044,,CRUTE,CVA0006RC,,,,
VA044,,CRUTE,CVA0007RC,,,,
VA044,,CRUTE,CVA0009RC,,,,
VA044,,CRUTE,CVA0010RC,,,,
VA044,,CRUTE,CVA0011RC,,,,
VA044,,CRUTE,CVA0012RC,,,,
VA044,,CRUTE,CVA0013RC,,,,
VA044,,CRUTE,CVA0015RC,,,,
VA044,,CRUTE,CVA0058RI,,,,
VA044,"Batteries ""B"" and ""M""",DYER,UCT0001RAH,,2,,
VA044,,DYER,UDE0001RI01,,,,
VA044,,DYER,UDE0002RI,,,,
VA044,,DYER,UIL0008RC,,,,
VA044,"Cos ""A"" and ""C""",DYER,UIN0003RC,2,,,
VA044,,DYER,UIN0007RI01,,,,
VA044,,DYER,UIN0014RI,,,,
VA044,,DYER,UIN0019RI,,,,
VA044,,DYER,UIN0020RI,,,,
VA044,,DYER,UMA0001CS,,,,
VA044,,DYER,UMA0001RC,,,,
VA044,,DYER,UMA0001RI,,,,
VA044,,DYER,UMA0001YAL,,,,
VA044,,DYER,UMA0003YAL,,,,
VA044,,DYER,UMA0005YAL,,,,
VA044,,DYER,UMA0007RI,,,,
VA044,,DYER,UMA0009RI,,,,
VA044,,DYER,UMA0009YAL,,,,
VA044,,DYER,UMA0010RI,,,,
VA044,,DYER,UMA0010YAL,,,,
VA044,,DYER,UMA0011RI,,,,
VA044,,DYER,UMA0013RI,,,,
VA044,,DYER,UMA0015RI,,,,
VA044,,DYER,UMA0016RI,,,,
VA044,,DYER,UMA0018RI,,,,
VA044,,DYER,UMA0019RI,,,,
VA044,,DYER,UMA0020RI,,,,
VA044,,DYER,UMA0022RI,,,,
VA044,,DYER,UMA0028RI,,,,
VA044,,DYER,UMA0032RI,,,,
VA044,,DYER,UMA0037RI,,,,
VA044,,DYER,UMA0039RI,,,,
VA044,,DYER,UMD0001RC01,,,,
VA044,,DYER,UMD0006RI,,,,
VA044,,DYER,UME0001RC,,,,
VA044,,DYER,UME0003RI,,,,
VA044,,DYER,UME0004RI,,,,
VA044,,DYER,UME0005RI,,,,
VA044,,DYER,UME0006RI,,,,
VA044,,DYER,UME0007RI,,,,
VA044,,DYER,UME0016RI,,,,
VA044,,DYER,UME0017RI,,,,
VA044,,DYER,UME0019RI,,,,
VA044,,DYER,UME0020RI,,,,
VA044,,DYER,UMI0001RC01,,,,
VA044,,DYER,UMI0001RI01,,,,
VA044,,DYER,UMI0003RI01,,,,
VA044,,DYER,UMI0005RC,,,,
VA044,,DYER,UMI0005RI,,,,
